lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.1867672102147542,1.2044230675706795,0.017655857355925342,1,1,2,0,1,0,0.19991702292095131,0.4133987439433432,0.38668423313570544,0.19801353189366316,0.39954986864199404,0.4024365994643428
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.883278463600814,0.8782102518363664,-0.0050682117644476055,0,0,0,1,0,0,0.3970808325448156,0.3225598713095546,0.2803592961456297,0.386146052886941,0.3494976423897518,0.2643563047233073
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.967064460954778,0.836183791621999,-0.1308806693327791,0,1,1,0,0,0,0.30314267431882114,0.42665019040757973,0.27020713527359913,0.3408457861507701,0.48212463607646067,0.17702957777276912
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.967064460954778,0.9673676543865903,0.00030319343181228753,1,1,1,0,0,0,0.30314267431882114,0.42665019040757973,0.27020713527359913,0.2978869294634922,0.4368584866864254,0.26525458385008244
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.8505045674468019,0.8309936865014167,-0.019510880945385223,0,1,0,0,0,0,0.38202332221961327,0.38544878811397143,0.23252788966641527,0.39645046846636267,0.376105376565858,0.2274441549677793
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.955355711481876,0.9673676543865903,0.012011942904714301,1,1,1,1,0,0,0.30721723059443246,0.4302098273292593,0.2625729420763084,0.2978869294634922,0.4368584866864254,0.26525458385008244
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.922769279139952,0.9698134343948588,0.047044155254906794,1,1,1,1,0,0,0.3535367308117568,0.37015725923653425,0.2763060099517089,0.32339515664989577,0.38339625230534974,0.2932085910447545
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1169671566231414,1.1213811276268224,0.0044139710036810165,1,1,2,1,1,1,0.23076039092531295,0.42151206152623294,0.3477275475484542,0.3062499503160609,0.2661189717410557,0.4276310779428833
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.102353731451183,1.17836168812878,0.07600795667759686,1,2,2,0,1,0,0.3002745482879055,0.29709717197300617,0.40262827973908843,0.2494451008205392,0.3227481102301417,0.4278067889493191
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.125099721945186,1.1341011888897004,0.009001466944514425,1,2,2,0,1,0,0.2643267263720961,0.346246825310622,0.3894264483172819,0.286746351800858,0.2924061075085836,0.4208475406905584
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0724087805318354,1.073088898818317,0.0006801182864815125,1,2,1,0,0,0,0.2931818294587222,0.3412275605507205,0.3655906099905574,0.25102113193861425,0.4248688373044547,0.3241100307569311
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0935668746670657,1.1974075560391904,0.10384068137212465,1,2,2,0,1,0,0.2981195856413947,0.31019395405014477,0.3916864603084605,0.21753931674513718,0.3675138104705352,0.41494687278432757
