lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.4096850520661395,1.4783471644577837,0.06866211239164421,1,2,2,0,1,0,0.28676761152658287,0.01677972468069479,0.6964526636927223,0.2117838799656988,0.09808507541081865,0.6901310445234825,0.7132323883734171,0.7882161199343012
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.7413883649981269,0.7895907356213476,0.04820237062322075,1,0,0,1,0,0,0.609918112040606,0.038775410720661284,0.3513064771387328,0.5817579842560842,0.046893295666484064,0.3713487199774318,0.39008188785939407,0.41824201564391583
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.7874669589486369,0.7265618125563473,-0.06090514639228961,0,0,0,1,0,0,0.6062665204256816,0.0,0.39373347947431847,0.5749300018087465,0.12357818362615959,0.3014918144650939,0.39373347947431847,0.42506999809125345
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.7874669589486369,0.8000373991037378,0.012570440155100893,1,0,0,1,0,0,0.6062665204256816,0.0,0.39373347947431847,0.5663342808410662,0.06729403901412977,0.366371680044804,0.39373347947431847,0.4336657190589338
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.7707821237983778,0.7495062398240045,-0.0212758839743733,0,0,0,1,0,0,0.5630224307485714,0.10317301450447919,0.33380455464694936,0.5482796488059087,0.15393446236417827,0.29778588872991313,0.43697756915142855,0.45172035109409137
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.7813226803759769,0.8000373991037378,0.01871471872776098,1,0,0,0,0,0,0.5279015092072822,0.16287430100945896,0.30922418968325893,0.5663342808410662,0.06729403901412977,0.366371680044804,0.4720984906927179,0.4336657190589338
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,1.134879139980088,1.033856580599391,-0.10102255938069704,0,2,2,0,1,0,0.3666665154818275,0.13178782885625706,0.5015456555619154,0.4830717096003045,0.0,0.5169282902996954,0.6333334844181725,0.5169282902996954
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0862959520674682,0.900704561258497,-0.18559139080897125,0,2,0,0,0,0,0.44065272447733,0.03239859877787187,0.5269486766447982,0.5496477192707515,0.0,0.4503522806292485,0.55934727542267,0.4503522806292485
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.2129069530602312,1.1647925982592422,-0.04811435480098902,0,2,2,0,1,0,0.34628414992616063,0.09452474688744746,0.5591911030863919,0.4022098687016537,0.03078766413745048,0.5670024670608959,0.6537158499738394,0.5977901311983463
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.029083396859971,1.2593706592197844,0.23028726235981334,1,2,2,0,1,0,0.4262907982048499,0.11833500653032916,0.45537419516482097,0.3703146702901078,0.0,0.6296853296098922,0.5737092016951502,0.6296853296098922
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.1562161715742025,1.2700942329653173,0.11387806139111478,1,2,2,0,1,0,0.42189191411289867,0.0,0.5781080857871013,0.3649528834173413,0.0,0.6350471164826587,0.5781080857871013,0.6350471164826587
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.4144923635831028,1.438252949414985,0.02376058583188212,1,2,2,0,1,0,0.2927538181084486,0.0,0.7072461817915514,0.2731879316570477,0.015371187070919652,0.7114408811720326,0.7072461817915514,0.7268120682429523
