lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.2253476712169886,1.0255915371925894,-0.19975613402439918,0,2,2,0,1,0,0.3873261642915056,0.0,0.6126738356084943,0.4386831169789039,0.09704222864960273,0.4642746542714934,0.6126738356084943,0.5613168829210962
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.1315341444333136,1.4414750341533877,0.30994088972007416,1,1,2,0,1,0,0.19010861009453864,0.4882486351776092,0.32164275462785213,0.09990933528824082,0.3587062950701305,0.5413843695416286,0.8098913898054614,0.9000906646117591
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.8939535597920082,1.1035237440589167,0.20957018426690854,1,1,1,0,0,0,0.23108540045409828,0.6438756390997951,0.12503896034610656,0.12850646388181194,0.6394633279774595,0.23203020804072857,0.7689145994459017,0.8714935360181881
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.8939535597920082,0.9687306989758866,0.0747771391838784,1,1,1,0,0,0,0.23108540045409828,0.6438756390997951,0.12503896034610656,0.2922117600876105,0.44684578064889235,0.2609424591634971,0.7689145994459017,0.7077882398123895
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.4391109660852663,1.3426592036951213,-0.09645176239014508,0,2,2,0,1,0,0.12430317898751904,0.31228267573969554,0.5634141451727854,0.10837662082266375,0.4405875544595512,0.451035824617785,0.8756968209124809,0.8916233790773362
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0165155193853326,0.9687306989758866,-0.04778482040944598,0,1,1,1,0,0,0.23600114712814124,0.5114821861583849,0.2525166666134738,0.2922117600876105,0.44684578064889235,0.2609424591634971,0.7639988527718586,0.7077882398123895
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9734553700282386,1.3364988993150082,0.36304352928676964,1,0,2,0,1,0,0.431086561524135,0.1643715067234914,0.40454193165237357,0.33175055024249583,0.0,0.6682494496575041,0.5689134383758649,0.6682494496575041
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.5640421663518385,1.1158013377850844,-0.44824082856675407,0,2,2,0,1,0,0.12291472988586663,0.19012837367642815,0.6869568963377052,0.4083794050973662,0.06743985182018315,0.5241807429824507,0.8770852700141334,0.5916205948026338
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.6692392696532026,1.6668129882954674,-0.0024262813577351494,0,2,2,0,1,0,0.06269705206422843,0.20536662601834058,0.731936321817431,0.06963054375329751,0.19392592399793762,0.7364435321487649,0.9373029478357715,0.9303694561467025
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.340088173795889,1.2312500946426606,0.8911619208467716,1,0,2,0,1,0,0.7827702122423158,0.0943714015194798,0.12285838613820461,0.3843749525786697,0.0,0.6156250473213303,0.21722978765768441,0.6156250473213303
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0447656543617236,0.747407124305567,-0.29735853005615664,0,2,0,0,0,0,0.3640378212068628,0.22715870302455082,0.4088034756685864,0.42599215938408524,0.40060855672626255,0.17339928378965222,0.6359621786931372,0.5740078405159148
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.6610126101809297,1.2928681517324765,-0.3681444584484532,0,2,2,0,1,0,0.09552909674840526,0.14792919612225988,0.7565417070293349,0.1703769240699865,0.36637799992755044,0.46324507590246305,0.9044709031515947,0.8296230758300135
