lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.369458373229281,1.265091688812721,-0.10436668441656005,0,2,2,0,1,0,0.3152708132853595,0.0,0.6847291866146406,0.3674541554936394,0.0,0.6325458444063605,0.6847291866146406,0.6325458444063605
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9431527120940172,0.9026281213997046,-0.04052459069431258,0,0,0,1,0,0,0.46893143347458155,0.11898442075681963,0.4120841456685988,0.49158916563069555,0.1141935471389043,0.39421728713040016,0.5310685664254184,0.5084108342693044
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.814804685693094,0.6931304326666219,-0.12167425302647217,0,0,0,1,0,0,0.5630299664883801,0.05913538113014607,0.377834652281474,0.6311555505388343,0.044558466055709886,0.324285983305456,0.43697003341162005,0.3688444493611659
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.814804685693094,0.7241896346858198,-0.0906150510072743,0,0,0,1,0,0,0.5630299664883801,0.05913538113014607,0.377834652281474,0.6106303699304466,0.054549625253287055,0.33482000471626633,0.43697003341162005,0.3893696299695534
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.7431830110513459,0.7044345947410614,-0.03874841631028447,0,0,0,1,0,0,0.6146314108673053,0.027554167014043552,0.35781442201865116,0.6306970414782941,0.03417132210235054,0.33513163631935544,0.3853685890326947,0.36930295842170596
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8579236058415541,0.7241896346858198,-0.13373397115573438,0,0,0,0,0,0,0.559950963497848,0.022174466962749828,0.41787456943940215,0.6106303699304466,0.054549625253287055,0.33482000471626633,0.440049036402152,0.3893696299695534
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8640878183461597,1.0420788234513474,0.17799100510518773,1,0,2,0,1,0,0.5097719665207834,0.11636824841227353,0.37385978496694305,0.4132802842204941,0.13136060790766427,0.4553591077718416,0.4902280333792166,0.5867197156795059
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9470943115001147,0.9684484993540334,0.021354187853918738,1,0,0,0,0,0,0.47187910383620657,0.10914748062747216,0.4189734154363213,0.47669260384668904,0.07816629275258846,0.4451411033007225,0.5281208960637934,0.523307396053311
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.0772383293578196,1.0592358823470327,-0.018002447010786904,0,2,2,0,1,0,0.4445452184327937,0.03367123357659281,0.5217835478906134,0.449994307708415,0.0407755020361373,0.5092301901554477,0.5554547814672063,0.550005692191585
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.029893074923127,1.223855266866431,0.1939621919433041,1,2,2,0,1,0,0.4636731166303712,0.04276069161613067,0.49356619165349813,0.3880723664667845,0.0,0.6119276334332155,0.5363268832696289,0.6119276334332155
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.2487386168259056,1.148728982230036,-0.10000963459586965,0,2,2,0,1,0,0.3756306914870472,0.0,0.6243693084129528,0.42563550878498196,0.0,0.574364491115018,0.6243693084129528,0.574364491115018
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2154076734213526,1.2348774407105763,0.01946976728922367,1,2,2,0,1,0,0.3922961631893237,0.0,0.6077038367106763,0.36876125179793656,0.02760005549355083,0.6036386926085127,0.6077038367106763,0.6312387481020635
