lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3695818471840469,1.3711631196572605,0.0015812724732136019,1,2,2,0,1,0,0.13711598535984512,0.3561861820962628,0.506697832543892,0.1479781727928341,0.3328805347570712,0.5191412924500947
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.3078668941382912,1.1837935277468117,-0.12407336639147948,0,1,1,0,0,0,0.11364643445015829,0.4648402369613921,0.42151332858844953,0.15080269640708782,0.5146010794390123,0.3345962241538997
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,1.2653420685957992,1.1681805682002924,-0.09716150039550686,0,1,1,0,0,0,0.11395676372285711,0.5067444039584867,0.37929883231865624,0.13988332728796116,0.5520527772237853,0.3080638954882535
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,1.2653420685957992,1.2696656304447804,0.0043235618489811944,1,1,1,0,0,0,0.11395676372285711,0.5067444039584867,0.37929883231865624,0.13044208222872017,0.46945020509777946,0.4001077126735005
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.31263731448899,1.3409786750409443,0.028341360551954242,1,1,1,0,0,0,0.09930389467008117,0.48875489617084755,0.4119412091590713,0.09318964846222856,0.47264202803459876,0.43416832350317275
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.3512110873186347,1.2696656304447804,-0.08154545687385428,0,2,1,0,0,0,0.13799922765002937,0.37279045738130645,0.48921031496866413,0.13044208222872017,0.46945020509777946,0.4001077126735005
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.8636670993580355,1.0398811808867274,0.1762140815286919,1,1,1,1,0,0,0.3719759193966485,0.39238106184866756,0.235643018754684,0.294022183763384,0.3720744515865046,0.3339033646501114
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.220646551345908,1.2324792668505242,0.011832715504616287,1,2,2,0,1,0,0.2314059389653175,0.31654157072345707,0.4520524903112254,0.25022450071813324,0.2670717317132094,0.4827037675686574
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.175437241384952,1.1388740176401737,-0.036563223744778384,0,2,2,0,1,0,0.24441936640564094,0.3357240258037662,0.4198566077905929,0.2606090534609319,0.33990787543796247,0.3994830711011056
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2597134650559005,1.4413775649064144,0.1816640998505139,1,2,2,0,1,0,0.16714852760588142,0.4059894797323365,0.426861992661782,0.13817548998774495,0.2822714551180956,0.5795530548941594
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.9838449093352757,1.098936027504838,0.11509111816956241,1,0,1,0,0,0,0.3477180061159099,0.32071907843290465,0.3315629154511855,0.23182454255484866,0.4374148873854645,0.3307605700596868
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.2397599461702336,1.2703433428250812,0.03058339665484766,1,2,2,0,1,0,0.2184260198129697,0.32338801420382735,0.4581859659832031,0.210290622496189,0.3090754121825411,0.48063396532127
