lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3223747710318114,1.2762624967734346,-0.04611227425837683,0,2,2,0,1,0,0.31737101560339537,0.04288319756139783,0.6397457867352068,0.3358407662808571,0.052055970464851234,0.6121032631542916,0.6826289842966046,0.6641592336191429
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,1.294259092311858,1.0738412990494515,-0.22041779326240651,0,2,2,0,1,0,0.347237857375588,0.011265192736966047,0.641496949787446,0.4224189765135461,0.0813207477234563,0.49626027566299763,0.652762142524412,0.5775810233864539
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9200698415341029,0.9669940597403466,0.046924218206243706,1,0,0,1,0,0,0.39736347392134996,0.28520321042319724,0.31743331555545284,0.34853168505496296,0.33594256994972754,0.3155257448953095,0.6026365259786501,0.6514683148450371
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9200698415341029,0.9678034029913818,0.04773356145727892,1,0,0,1,0,0,0.39736347392134996,0.28520321042319724,0.31743331555545284,0.3693161390303686,0.2935643187478809,0.33711954212175044,0.6026365259786501,0.6306838608696314
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,1.5954744554415148,1.612526175660923,0.017051720219408262,1,2,2,0,1,0,0.07957927550094694,0.2453669933565914,0.6750537310424617,0.08056239700885691,0.22634903012136298,0.6930885727697801,0.9204207243990531,0.9194376028911431
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.0070610578502412,0.9678034029913818,-0.03925765485885946,0,2,0,0,0,0,0.4040950000293772,0.18474894189100427,0.4111560579796185,0.3693161390303686,0.2935643187478809,0.33711954212175044,0.5959049998706227,0.6306838608696314
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9665125992274227,1.1421994273470315,0.17568682811960878,1,0,2,0,1,0,0.46678080324641247,0.09992579407975226,0.43329340257383525,0.42890028622648424,0.0,0.5710997136735158,0.5332191966535875,0.5710997136735158
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.203241915345001,1.1043040308932146,-0.0989378844517863,0,2,2,0,1,0,0.39837904222749954,0.0,0.6016209576725005,0.44784798445339274,0.0,0.5521520154466073,0.6016209576725005,0.5521520154466073
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.184798496339529,1.1418625788551942,-0.042935917484334896,0,2,2,0,1,0,0.4066645951441965,0.001872313172077763,0.5914630915837257,0.4198975704105148,0.018342280123776228,0.561760149365709,0.5933354047558035,0.5801024294894852
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.1882625863526395,1.32702939391887,0.1387668075662305,1,2,2,0,1,0,0.3857515005282375,0.04023441239088566,0.5740140869808769,0.336485302940565,0.0,0.663514696959435,0.6142484993717625,0.663514696959435
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0119319486092044,1.08823733350997,0.07630538490076555,1,2,2,0,1,0,0.4940340255953977,0.0,0.5059659743046022,0.4160667334990373,0.07962919929195537,0.5043040671090073,0.5059659743046022,0.5839332664009627
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0499556792091274,1.1221141342259846,0.07215845501685725,1,2,2,0,1,0,0.4724950858287632,0.0050541489333461725,0.5224507651378906,0.4380440781467744,0.0017977092804664938,0.5601582124727591,0.5275049140712368,0.5619559217532256
