lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.550994854671701,1.1113854381305333,-0.4396094165411677,0,2,2,0,1,0,0.22450257256414952,0.0,0.7754974273358505,0.35837422372803873,0.1718661142133893,0.46975966195857194,0.7754974273358505,0.6416257761719613
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.8523448934425999,0.8427583007598822,-0.009586592682717665,0,0,0,1,0,0,0.4656416378668065,0.21637183062378712,0.31798653140940636,0.49675428104051217,0.1637331369590934,0.3395125819003944,0.5343583620331935,0.5032457188594878
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.6040500357709612,0.9715580820218651,0.36750804625090394,1,0,0,1,0,0,0.6521296454210885,0.09169067318686179,0.2561796812920497,0.5099368274855417,0.008568262807051908,0.4814949096074066,0.3478703544789115,0.4900631724144585
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.6040500357709612,0.4158793633048321,-0.18817067246612906,0,0,0,1,0,0,0.6521296454210885,0.09169067318686179,0.2561796812920497,0.7378934680697825,0.10833370035560282,0.15377283147461465,0.3478703544789115,0.2621065318302175
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.7310212375656965,0.6604170109860279,-0.07060422657966858,0,0,0,1,0,0,0.5339177341038417,0.20114329402662004,0.26493897176953823,0.5607340074888356,0.21811497383630077,0.22115101857486358,0.4660822657961583,0.4392659924111644
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9163295968142747,0.4158793633048321,-0.5004502335094426,0,0,0,0,0,0,0.5106900994870108,0.062290204011703536,0.4270196964012856,0.7378934680697825,0.10833370035560282,0.15377283147461465,0.48930990041298916,0.2621065318302175
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.699252083212754,1.0813839630779518,0.3821318798651978,1,0,2,0,1,0,0.5342761936903028,0.2321955292066405,0.23352827700305676,0.44546150789198524,0.027693020938077722,0.5268454710699371,0.4657238062096972,0.5545384920080147
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.9296661215585806,1.052404711425502,0.12273858986692132,1,0,2,0,1,0,0.4203791141801113,0.22957564988119672,0.35004523583869196,0.45641030229909596,0.034774683776306076,0.5088150138245979,0.5796208857198887,0.543589697600904
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.232647583304753,1.2565570836679008,0.023909500363147762,1,2,2,0,1,0,0.22918094143054238,0.3089905336341622,0.46182852483529546,0.24687320300822083,0.24969651011565744,0.5034302867761217,0.7708190584694576,0.7531267968917791
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,1.0170911634579445,1.4160437453370915,0.39895258187914706,1,2,2,0,1,0,0.46741870637617183,0.048071423589711906,0.48450986993411627,0.2658852728660258,0.05218570873085696,0.6819290183031173,0.5325812935238282,0.7341147270339742
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,0.824088368915881,1.231375010860315,0.407286641944434,1,0,2,0,1,0,0.5879558154420594,0.0,0.4120441844579405,0.34428806544033874,0.08004885805900767,0.5756630764006536,0.4120441844579405,0.6557119344596612
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.5022328237361984,0.8450207159428244,-0.657212107793374,0,2,0,0,0,0,0.24888358803190075,0.0,0.7511164118680992,0.5774896419285879,0.0,0.4225103579714122,0.7511164118680992,0.4225103579714122
