lower_drug,higher_drug,lower_label,higher_label,lower_label_name,higher_label_name,ordinal_distance,score_lower,score_higher,delta,pairwise_correct,lower_pred,higher_pred,lower_correct,higher_correct,both_correct,lower_p_vno,lower_p_vless,lower_p_vmost,higher_p_vno,higher_p_vless,higher_p_vmost,lower_cum_p_gt0,higher_cum_p_gt0
Enzalutamide,Nilutamide,0,2,vno-dili-concern,vmost-dili-concern,2,1.3646237621169643,1.0505598508580596,-0.31406391125890476,0,2,2,0,1,0,0.3091782895568713,0.017019658569293,0.6738020517738357,0.4536288107579192,0.04218252742610189,0.5041886617159789,0.6908217103431287,0.5463711891420807
Rifamycin sodium,Rifampin,0,2,vno-dili-concern,vmost-dili-concern,2,0.9249963150854941,0.9003767946045573,-0.02461952048093674,0,0,0,1,0,0,0.4918242217525185,0.09135524120946892,0.4168205369380126,0.49633429444757005,0.1069546163003026,0.3967110891521274,0.5081757781474815,0.50366570545243
Sarecycline hydrochloride,Tigecycline,0,2,vno-dili-concern,vmost-dili-concern,2,0.9027061553219516,0.8081701878611238,-0.09453596746082782,0,0,0,1,0,0,0.4941050813985886,0.10908368168087108,0.39681123682054026,0.5255349171980208,0.14075997754283462,0.3337051051591446,0.5058949185014113,0.4744650827019792
Sarecycline hydrochloride,Minocycline hydrochloride,0,2,vno-dili-concern,vmost-dili-concern,2,0.9027061553219516,0.7962148575148329,-0.10649129780711875,0,0,0,1,0,0,0.4941050813985886,0.10908368168087108,0.39681123682054026,0.5545611205745926,0.09466290113598189,0.3507759781894255,0.5058949185014113,0.4454388793254074
Voclosporin,Cyclosporine,0,2,vno-dili-concern,vmost-dili-concern,2,0.9550179112165615,0.9348558339946664,-0.020162077221895114,0,0,0,1,0,0,0.4845094462635465,0.07596319605634543,0.4395273575801081,0.48848204721706184,0.08818007137120992,0.4233378813117282,0.5154905536364535,0.5115179526829381
Doxycycline,Minocycline hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,0.8104458410334012,0.7962148575148329,-0.01423098351856833,0,0,0,0,0,0,0.5601537830913917,0.06924659258381524,0.370599624224793,0.5545611205745926,0.09466290113598189,0.3507759781894255,0.43984621680860825,0.4454388793254074
Moxifloxacin hydrochloride,Trovafloxacin mesylate,1,2,vless-dili-concern,vmost-dili-concern,1,0.9470772113872392,1.0774191840171599,0.13034197262992064,1,0,2,0,1,0,0.4821163132209195,0.08869016197092178,0.4291935247081587,0.423098473847167,0.07638386808850611,0.5005176579643269,0.5178836866790805,0.576901526052833
Clopidogrel bisulfate,Ticlopidine hydrochloride,1,2,vless-dili-concern,vmost-dili-concern,1,1.1937178655687382,1.1531164477690787,-0.04060141779965942,0,2,2,0,1,0,0.37754685955907974,0.0511884151131023,0.5712647252278179,0.41206991339990423,0.022743725231112708,0.565186361268983,0.6224531403409203,0.5879300865000957
Ibuprofen,Ibufenac,1,2,vless-dili-concern,vmost-dili-concern,1,1.1064136914295106,1.0618551146170525,-0.04455857681245812,0,2,2,0,1,0,0.43885548917510453,0.015875330020280274,0.5452691807046152,0.4641367490480151,0.00987138708691722,0.5259918637650677,0.5611445107248955,0.5358632508519849
Entacapone,Tolcapone,1,2,vless-dili-concern,vmost-dili-concern,1,0.9184435120856103,1.0392143369226834,0.12077082483707313,1,0,2,0,1,0,0.49377916661529164,0.09399815448380644,0.4122226788009019,0.48039283143865824,0.0,0.5196071684613417,0.5062208332847083,0.5196071684613417
Clomiphene citrate,Cyclofenil,1,2,vless-dili-concern,vmost-dili-concern,1,1.0865950439551353,1.1435512512601718,0.05695620730503648,1,2,2,0,1,0,0.4333090177120559,0.04678692042075295,0.5199040617671912,0.3722385443235861,0.11197165989265599,0.5157897956837579,0.5666909821879441,0.6277614555764139
Pioglitazone hydrochloride,Troglitazone,1,2,vless-dili-concern,vmost-dili-concern,1,1.240933346779867,1.1888127900152898,-0.052120556764577275,0,2,2,0,1,0,0.3320931859208138,0.09488028117850526,0.5730265328006809,0.36245373611069126,0.08627973756332753,0.5512665262259812,0.6679068139791862,0.6375462637893087
